synthetic_transaction_id,synthetic_user_id,timestamp,dataset_split,target_scenario_label,anomaly_score_raw,anomaly_score,transparent_baseline_score,baseline_signal_amount_deviation,baseline_signal_time_deviation,baseline_signal_rapid_repeat,baseline_signal_novelty,baseline_signal_history_limited,synthetic_label_evaluation_only,synthetic_label_notice
syn-transaction-000001,syn-user-0425,2024-01-01T00:07:54Z,train,normal,2.09673074,0.776967,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000134,syn-user-0329,2024-01-01T16:01:40Z,train,normal,2.04394272,0.756487,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000135,syn-user-0187,2024-01-01T16:05:04Z,train,normal,2.04575979,0.757192,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000136,syn-user-0230,2024-01-01T16:06:10Z,train,normal,2.03795719,0.754165,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000137,syn-user-0187,2024-01-01T16:09:21Z,train,normal,1.67941677,0.615063,0.662609,0.875365,0.0,1.0,0.5,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000138,syn-user-0052,2024-01-01T16:17:46Z,train,normal,1.13106937,0.402323,0.400132,0.222663,0.166667,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000139,syn-user-0187,2024-01-01T16:27:51Z,train,synthetic_rapid_repeat,0.6085606,0.199608,0.18193,0.273099,0.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000140,syn-user-0329,2024-01-01T16:33:01Z,train,normal,2.08023331,0.770566,0.49182,0.972733,0.0,0.0,0.5,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000141,syn-user-0136,2024-01-01T16:38:47Z,train,synthetic_high_amount,2.12665128,0.788575,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000142,syn-user-0136,2024-01-01T16:44:44Z,train,synthetic_rapid_repeat,0.71691735,0.241647,0.514588,0.38196,0.0,1.0,0.5,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000143,syn-user-0052,2024-01-01T16:46:07Z,train,normal,0.87010585,0.301078,0.353636,0.789899,0.083333,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000144,syn-user-0260,2024-01-01T16:48:44Z,train,normal,2.0444484,0.756683,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000145,syn-user-0060,2024-01-01T16:49:56Z,train,normal,2.00988031,0.743272,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000146,syn-user-0253,2024-01-01T16:57:02Z,train,synthetic_unusual_time,1.99086516,0.735895,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000147,syn-user-0152,2024-01-01T16:58:08Z,train,normal,1.98271871,0.732734,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000148,syn-user-0451,2024-01-01T17:01:03Z,train,normal,2.03599289,0.753403,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000149,syn-user-0052,2024-01-01T17:15:58Z,train,synthetic_high_amount,0.50494381,0.159408,0.217323,0.24293,0.222222,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000150,syn-user-0451,2024-01-01T17:19:20Z,train,normal,0.64774805,0.214811,0.233156,0.110519,0.0,0.0,0.5,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000151,syn-user-0479,2024-01-01T17:23:22Z,train,synthetic_high_amount,2.02200418,0.747976,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000152,syn-user-0288,2024-01-01T17:30:46Z,train,normal,2.1149645,0.784041,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000153,syn-user-0398,2024-01-01T17:40:08Z,train,normal,2.04475291,0.756801,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000154,syn-user-0373,2024-01-01T17:40:22Z,train,synthetic_unusual_time,2.01181647,0.744023,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000155,syn-user-0175,2024-01-01T17:45:04Z,train,normal,1.99491674,0.737467,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000156,syn-user-0250,2024-01-01T17:52:25Z,train,normal,2.0670263,0.765443,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000157,syn-user-0284,2024-01-01T18:10:41Z,train,synthetic_high_amount,2.04342745,0.756287,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000158,syn-user-0329,2024-01-01T18:16:43Z,train,synthetic_rapid_repeat,0.75664506,0.25706,0.274878,0.360705,0.333333,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000159,syn-user-0126,2024-01-01T18:21:56Z,train,normal,2.00021059,0.73952,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000160,syn-user-0329,2024-01-01T18:29:12Z,train,synthetic_rapid_repeat,0.73009206,0.246758,0.226659,0.274048,0.222222,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000161,syn-user-0203,2024-01-01T18:34:43Z,train,synthetic_high_amount,2.02515059,0.749196,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000162,syn-user-0384,2024-01-01T18:40:15Z,train,synthetic_combined_pattern,2.03912077,0.754616,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000163,syn-user-0421,2024-01-01T19:13:30Z,train,normal,2.03898365,0.754563,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000164,syn-user-0428,2024-01-01T19:22:09Z,train,normal,2.0734624,0.76794,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000165,syn-user-0450,2024-01-01T19:26:43Z,train,normal,2.08438334,0.772177,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000166,syn-user-0215,2024-01-01T19:31:25Z,train,normal,2.07374052,0.768047,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000167,syn-user-0413,2024-01-01T19:35:26Z,train,synthetic_high_amount,2.05527657,0.760884,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000168,syn-user-0450,2024-01-01T19:43:46Z,train,synthetic_rapid_repeat,0.75687241,0.257148,0.243519,0.145063,0.0,0.0,0.5,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000169,syn-user-0246,2024-01-01T19:46:12Z,train,normal,2.08038175,0.770624,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000170,syn-user-0143,2024-01-01T19:51:03Z,train,normal,2.08839336,0.773732,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000171,syn-user-0223,2024-01-01T20:00:03Z,train,synthetic_high_amount,2.08250838,0.771449,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000172,syn-user-0384,2024-01-01T20:01:49Z,train,synthetic_rapid_repeat,1.16845653,0.416828,0.40487,0.127346,0.333333,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000173,syn-user-0411,2024-01-01T20:26:17Z,train,normal,2.08189483,0.771211,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000174,syn-user-0049,2024-01-01T20:34:01Z,train,normal,2.07658353,0.76915,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000175,syn-user-0049,2024-01-01T20:38:12Z,train,normal,0.76141367,0.25891,0.58646,0.621532,0.0,1.0,0.5,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000176,syn-user-0093,2024-01-01T20:44:04Z,train,normal,2.04905784,0.758471,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000177,syn-user-0049,2024-01-01T20:45:13Z,train,synthetic_combined_pattern,0.83723057,0.288324,0.518782,0.729273,0.0,1.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000178,syn-user-0068,2024-01-01T20:47:56Z,train,normal,2.02414818,0.748807,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000179,syn-user-0060,2024-01-01T20:48:48Z,train,synthetic_behavior_deviation,0.50152746,0.158083,0.423239,0.299684,0.666667,0.0,0.5,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000180,syn-user-0457,2024-01-01T20:59:49Z,train,synthetic_unusual_time,1.44607893,0.524536,0.425698,0.085659,1.0,0.0,0.5,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000181,syn-user-0035,2024-01-01T21:09:59Z,train,normal,2.0515553,0.75944,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000182,syn-user-0093,2024-01-01T21:13:03Z,train,normal,1.18669359,0.423904,0.429337,0.986677,0.166667,0.0,0.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000183,syn-user-0430,2024-01-01T21:14:17Z,train,normal,2.04536244,0.757038,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000184,syn-user-0241,2024-01-01T21:15:38Z,train,normal,2.06463885,0.764516,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000185,syn-user-0019,2024-01-01T21:16:18Z,train,normal,2.12965713,0.789741,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000186,syn-user-0144,2024-01-01T21:34:47Z,train,synthetic_unusual_time,2.02545899,0.749316,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000187,syn-user-0442,2024-01-01T22:20:11Z,train,normal,2.12839404,0.789251,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000188,syn-user-0464,2024-01-01T22:25:00Z,train,normal,2.15824416,0.800832,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000189,syn-user-0149,2024-01-01T22:27:01Z,train,normal,1.35921922,0.490838,0.493591,0.311969,1.0,0.0,0.5,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000190,syn-user-0144,2024-01-01T22:28:15Z,train,synthetic_unusual_time,0.75191008,0.255223,0.194787,0.204844,0.166667,0.0,0.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000191,syn-user-0377,2024-01-01T22:33:12Z,train,normal,2.15172936,0.798304,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000192,syn-user-0402,2024-01-01T22:39:10Z,train,normal,2.18990967,0.813117,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000193,syn-user-0278,2024-01-01T22:40:31Z,train,normal,2.03641474,0.753566,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000194,syn-user-0376,2024-01-01T22:40:42Z,train,normal,2.03460947,0.752866,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000195,syn-user-0403,2024-01-01T22:40:48Z,train,synthetic_behavior_deviation,2.10542281,0.780339,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000196,syn-user-0341,2024-01-01T22:45:46Z,train,normal,2.07761394,0.76955,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000197,syn-user-0196,2024-01-01T22:47:17Z,train,normal,2.0999851,0.778229,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000198,syn-user-0464,2024-01-01T22:49:46Z,train,synthetic_high_amount,1.36541988,0.493243,0.371039,0.236796,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000199,syn-user-0196,2024-01-01T22:55:30Z,train,normal,0.76784592,0.261405,0.339959,0.133195,0.0,1.0,0.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000200,syn-user-0496,2024-01-01T22:57:24Z,train,synthetic_combined_pattern,2.09795902,0.777443,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000201,syn-user-0264,2024-01-01T23:01:07Z,train,normal,2.17958821,0.809113,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000202,syn-user-0341,2024-01-01T23:06:37Z,train,normal,0.71046029,0.239141,0.372324,0.463303,0.166667,0.0,0.5,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000203,syn-user-0389,2024-01-01T23:11:25Z,train,normal,2.07250433,0.767568,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000204,syn-user-0352,2024-01-01T23:18:12Z,train,normal,2.04731824,0.757797,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000205,syn-user-0061,2024-01-01T23:24:12Z,train,normal,2.05976464,0.762625,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000206,syn-user-0279,2024-01-01T23:25:23Z,train,normal,2.11963681,0.785854,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000207,syn-user-0267,2024-01-01T23:26:57Z,train,normal,2.06598278,0.765038,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000208,syn-user-0094,2024-01-01T23:32:53Z,train,normal,2.04880662,0.758374,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000209,syn-user-0242,2024-01-01T23:39:07Z,train,synthetic_unusual_time,2.224135,0.826395,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000210,syn-user-0023,2024-01-01T23:49:37Z,train,normal,2.20196948,0.817796,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000211,syn-user-0495,2024-01-01T23:51:43Z,train,synthetic_high_amount,2.64076578,0.988034,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000212,syn-user-0061,2024-01-01T23:57:38Z,train,synthetic_rapid_repeat,0.77392285,0.263763,0.159856,0.199521,0.0,0.0,0.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000213,syn-user-0323,2024-01-01T23:58:01Z,train,normal,2.08833877,0.773711,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000214,syn-user-0055,2024-01-01T23:58:33Z,train,normal,2.06629125,0.765157,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000215,syn-user-0061,2024-01-02T00:14:05Z,train,synthetic_rapid_repeat,0.65482602,0.217557,0.063454,0.100402,0.166667,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000216,syn-user-0381,2024-01-02T00:21:58Z,train,synthetic_unusual_time,2.07397871,0.76814,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000217,syn-user-0064,2024-01-02T00:45:45Z,train,synthetic_unusual_time,2.10973345,0.782012,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000218,syn-user-0291,2024-01-02T00:46:15Z,train,normal,2.03441453,0.75279,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000219,syn-user-0420,2024-01-02T00:50:30Z,train,normal,2.04981577,0.758766,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000220,syn-user-0363,2024-01-02T00:58:02Z,train,normal,2.06141263,0.763265,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000221,syn-user-0365,2024-01-02T01:01:16Z,train,synthetic_high_amount,2.01688834,0.745991,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000222,syn-user-0161,2024-01-02T01:10:29Z,train,normal,2.16932472,0.805131,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000223,syn-user-0022,2024-01-02T01:23:16Z,train,synthetic_high_amount,2.04389824,0.75647,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000224,syn-user-0256,2024-01-02T01:32:56Z,train,synthetic_unusual_time,2.02213896,0.748028,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000225,syn-user-0008,2024-01-02T01:35:30Z,train,synthetic_high_amount,2.05380952,0.760315,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-000226,syn-user-0358,2024-01-02T01:39:16Z,train,normal,2.06536761,0.764799,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
