synthetic_transaction_id,synthetic_user_id,synthetic_account_id,timestamp,amount,currency,synthetic_merchant_id,merchant_category,transaction_channel,transaction_state,scenario_label,scenario_id,is_synthetic_scenario,label_source,label_definition,dataset_type,synthetic,source_system,dataset_version,transaction_hour,day_of_week,user_historical_transaction_count_before,user_historical_average_amount_before,time_since_previous_transaction_seconds,user_historical_category_frequency_before,dataset_split,scenario_injection_reason,generator_rule
syn-transaction-000063,syn-user-0430,syn-account-0430,2024-01-01T17:03:31Z,512.20,INR,syn-merchant-0077,grocery,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-000063,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,17,0,0,0.00,,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-000064,syn-user-0351,syn-account-0351,2024-01-01T17:05:04Z,1058.13,INR,syn-merchant-0092,other,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-000064,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,17,0,0,0.00,,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-000065,syn-user-0357,syn-account-0357,2024-01-01T17:10:57Z,916.00,INR,syn-merchant-0100,food,QR_SIMULATED,COMPLETED,normal,syn-scenario-000065,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,17,0,0,0.00,,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-000066,syn-user-0067,syn-account-0067,2024-01-01T17:40:47Z,451.00,INR,syn-merchant-0019,home,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-000066,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,17,0,0,0.00,,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-000067,syn-user-0426,syn-account-0426,2024-01-01T17:51:44Z,1771.75,INR,syn-merchant-0030,healthcare,BANK_SIMULATED,COMPLETED,normal,syn-scenario-000067,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,17,0,0,0.00,,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-000068,syn-user-0295,syn-account-0295,2024-01-01T17:54:13Z,1013.84,INR,syn-merchant-0032,other,BANK_SIMULATED,COMPLETED,normal,syn-scenario-000068,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,17,0,0,0.00,,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-000069,syn-user-0412,syn-account-0412,2024-01-01T18:02:49Z,552.26,INR,syn-merchant-0081,shopping,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-000069,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,18,0,0,0.00,,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-000070,syn-user-0011,syn-account-0011,2024-01-01T18:21:03Z,661.73,INR,syn-merchant-0036,travel,CARD_SIMULATED,COMPLETED,normal,syn-scenario-000070,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,18,0,0,0.00,,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-000071,syn-user-0497,syn-account-0497,2024-01-01T18:28:58Z,697.28,INR,syn-merchant-0094,subscriptions,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-000071,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,18,0,0,0.00,,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-000072,syn-user-0006,syn-account-0006,2024-01-01T18:47:32Z,480.83,INR,syn-merchant-0026,education,QR_SIMULATED,COMPLETED,normal,syn-scenario-000072,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,18,0,0,0.00,,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-000073,syn-user-0151,syn-account-0151,2024-01-01T18:55:00Z,1009.15,INR,syn-merchant-0047,transport,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-000073,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,18,0,0,0.00,,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-000074,syn-user-0045,syn-account-0045,2024-01-01T19:01:07Z,776.53,INR,syn-merchant-0062,education,QR_SIMULATED,COMPLETED,normal,syn-scenario-000074,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,19,0,0,0.00,,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-000075,syn-user-0372,syn-account-0372,2024-01-01T19:04:38Z,500.26,INR,syn-merchant-0012,travel,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-000075,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,19,0,0,0.00,,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-000076,syn-user-0491,syn-account-0491,2024-01-01T19:13:15Z,905.47,INR,syn-merchant-0009,shopping,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-000076,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,19,0,0,0.00,,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-000077,syn-user-0450,syn-account-0450,2024-01-01T19:16:48Z,2863.37,INR,syn-merchant-0065,grocery,BANK_SIMULATED,COMPLETED,synthetic_high_amount,syn-scenario-000077,True,generator_rule,An amount intentionally increased relative to the synthetic user's ordinary range.,synthetic_research,True,SpendShield synthetic generator,v1,19,0,0,0.00,,0.0,train,An amount intentionally increased relative to the synthetic user's ordinary range.,Multiply the user's ordinary amount draw by a controlled factor.
syn-transaction-000078,syn-user-0047,syn-account-0047,2024-01-01T19:36:49Z,809.36,INR,syn-merchant-0093,shopping,CARD_SIMULATED,COMPLETED,normal,syn-scenario-000078,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,19,0,0,0.00,,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-000079,syn-user-0147,syn-account-0147,2024-01-01T19:36:55Z,458.76,INR,syn-merchant-0099,entertainment,CARD_SIMULATED,COMPLETED,normal,syn-scenario-000079,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,19,0,0,0.00,,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-000080,syn-user-0201,syn-account-0201,2024-01-01T19:39:17Z,678.48,INR,syn-merchant-0017,grocery,BANK_SIMULATED,COMPLETED,normal,syn-scenario-000080,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,19,0,0,0.00,,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-000081,syn-user-0112,syn-account-0112,2024-01-01T19:45:08Z,564.53,INR,syn-merchant-0011,transport,QR_SIMULATED,COMPLETED,normal,syn-scenario-000081,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,19,0,0,0.00,,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-000082,syn-user-0036,syn-account-0036,2024-01-01T19:48:49Z,509.75,INR,syn-merchant-0075,entertainment,QR_SIMULATED,COMPLETED,normal,syn-scenario-000082,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,19,0,0,0.00,,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-000083,syn-user-0453,syn-account-0453,2024-01-01T20:07:36Z,572.06,INR,syn-merchant-0047,transport,QR_SIMULATED,COMPLETED,normal,syn-scenario-000083,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,20,0,0,0.00,,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-000084,syn-user-0472,syn-account-0472,2024-01-01T20:08:44Z,297.23,INR,syn-merchant-0010,subscriptions,BANK_SIMULATED,COMPLETED,normal,syn-scenario-000084,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,20,0,0,0.00,,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-000085,syn-user-0257,syn-account-0257,2024-01-01T20:45:07Z,1560.05,INR,syn-merchant-0036,travel,QR_SIMULATED,COMPLETED,normal,syn-scenario-000085,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,20,0,0,0.00,,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-000086,syn-user-0452,syn-account-0452,2024-01-01T20:57:46Z,264.41,INR,syn-merchant-0098,education,CARD_SIMULATED,COMPLETED,normal,syn-scenario-000086,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,20,0,0,0.00,,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-000087,syn-user-0164,syn-account-0164,2024-01-01T21:50:11Z,242.75,INR,syn-merchant-0015,entertainment,BANK_SIMULATED,COMPLETED,normal,syn-scenario-000087,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,21,0,0,0.00,,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-000088,syn-user-0343,syn-account-0343,2024-01-01T21:54:52Z,636.07,INR,syn-merchant-0038,education,QR_SIMULATED,COMPLETED,normal,syn-scenario-000088,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,21,0,0,0.00,,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-000089,syn-user-0043,syn-account-0043,2024-01-01T22:17:17Z,1790.22,INR,syn-merchant-0091,home,QR_SIMULATED,COMPLETED,synthetic_high_amount,syn-scenario-000089,True,generator_rule,An amount intentionally increased relative to the synthetic user's ordinary range.,synthetic_research,True,SpendShield synthetic generator,v1,22,0,0,0.00,,0.0,train,An amount intentionally increased relative to the synthetic user's ordinary range.,Multiply the user's ordinary amount draw by a controlled factor.
syn-transaction-000090,syn-user-0097,syn-account-0097,2024-01-01T22:40:14Z,428.75,INR,syn-merchant-0094,subscriptions,QR_SIMULATED,COMPLETED,normal,syn-scenario-000090,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,22,0,0,0.00,,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-000091,syn-user-0039,syn-account-0039,2024-01-01T22:53:43Z,588.40,INR,syn-merchant-0023,transport,QR_SIMULATED,COMPLETED,normal,syn-scenario-000091,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,22,0,0,0.00,,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-000092,syn-user-0129,syn-account-0129,2024-01-01T23:07:47Z,911.94,INR,syn-merchant-0063,entertainment,CARD_SIMULATED,COMPLETED,synthetic_unusual_time,syn-scenario-000092,True,generator_rule,A transaction generated during the documented unusual-hour window.,synthetic_research,True,SpendShield synthetic generator,v1,23,0,0,0.00,,0.0,train,A transaction generated during the documented unusual-hour window.,Use UTC hour 00-04 or 23 while retaining the user's synthetic date.
syn-transaction-000093,syn-user-0142,syn-account-0142,2024-01-01T23:57:53Z,406.89,INR,syn-merchant-0086,education,QR_SIMULATED,COMPLETED,synthetic_unusual_time,syn-scenario-000093,True,generator_rule,A transaction generated during the documented unusual-hour window.,synthetic_research,True,SpendShield synthetic generator,v1,23,0,0,0.00,,0.0,train,A transaction generated during the documented unusual-hour window.,Use UTC hour 00-04 or 23 while retaining the user's synthetic date.
